0.000244823	8295.61	
0.000244963	8295.61	
0.000244359	8295.61	
0.000244382	8295.61	
0.000244443	8295.61	
0.000245084	8295.61	
0.000245693	8295.61	
0.000245642	8295.61	
0.000245576	8295.61	
0.000245573	8295.61	
0.000245615	8295.61	
0.000245918	8295.61	
0.000246074	8295.61	
0.000246091	8295.61	
0.00024614	8295.61	
0.000246149	8295.61	
0.000246187	8295.61	
0.000246315	8295.61	
0.00024641	8295.61	
0.000246413	8295.61	
0.000246414	8295.61	
0.000246426	8295.61	
0.000246426	8295.61	
0.00024643	8295.61	
0.000246416	8295.61	
0.000246412	8295.61	
0.000246411	8295.61	
0.000246398	8295.61	
0.000246397	8295.61	
0.000246419	8295.61	
0.000246446	8295.61	
0.000246467	8295.61	
0.000246498	8295.61	
0.000246464	8295.61	
0.000246481	8295.61	
0.000246454	8295.61	
0.000246518	8295.61	
0.000247384	8252.63	
0.00025057	8252.63	
0.000249425	8252.63	
0.000273653	8252.63	
0.000257097	8252.63	
0.000264762	8209.65	
0.000286006	8080.7	
0.000281268	8080.7	
0.000262123	7951.75	
0.000265789	7951.75	
0.000288789	8080.7	
0.000284362	8080.7	
0.000258481	8080.7	
0.000275162	8080.7	
0.00026422	8080.7	
0.000263757	8080.7	
0.000253486	8080.7	
0.000254268	8080.7	
0.000252399	8080.7	
0.000251591	8080.7	
0.000252968	8080.7	
0.000255448	8080.7	
0.000257565	8080.7	
0.000258993	8080.7	
0.000259528	8080.7	
0.000259904	8123.68	
0.000260749	8123.68	
0.000261144	8080.7	
0.000261405	8080.7	
0.000266328	8080.7	
0.000264407	8080.7	
0.000264237	8080.7	
0.000268668	8037.72	
0.000272249	8080.7	
0.000265813	8037.72	
0.000266187	8037.72	
0.000263572	8080.7	
0.000262052	8080.7	
0.000259943	8080.7	
0.000259374	8080.7	
0.000259073	8080.7	
0.000258918	8080.7	
0.000258953	8080.7	
0.000258895	8080.7	
0.000258773	8080.7	
0.00025833	8080.7	
0.000257891	8166.67	
0.000258332	8123.68	
0.000259471	8123.68	
0.000265159	8123.68	
0.000260397	8080.7	
0.00027006	8080.7	
0.000261459	8080.7	
0.000269226	8080.7	
0.000261388	8080.7	
0.000260973	8080.7	
0.000268062	8080.7	
0.000264837	8080.7	
0.000266809	8080.7	
0.00026641	8080.7	
0.00026057	8080.7	
0.000273358	8080.7	
0.000262949	8080.7	
0.000271332	8080.7	
0.000282502	8037.72	
0.000274133	8037.72	
0.000278864	8037.72	
0.000285473	8080.7	
0.000276364	8037.72	
0.000271323	8080.7	
0.000274311	8080.7	
0.000265916	8037.72	
0.000275617	7951.75	
0.000274272	7908.77	
0.000265496	7908.77	
0.000263125	7908.77	
0.000264214	7908.77	
0.000265334	7908.77	
0.000266424	7951.75	
0.00026321	8037.72	
0.000263209	8037.72	
0.000260592	8080.7	
0.000258433	8080.7	
0.000255287	8123.68	
0.000256373	8252.63	
0.000262903	8295.61	
0.000268832	8381.58	
0.000269914	8295.61	
0.000272148	8295.61	
0.000272031	8252.63	
0.000267082	8252.63	
0.000262521	8252.63	
0.000263357	8252.63	
0.00027012	8252.63	
0.000273094	8252.63	
0.000273724	8252.63	
0.000273038	8252.63	
0.000278759	8252.63	
0.000274308	8252.63	
0.000278969	8252.63	
0.000274122	8252.63	
0.000275709	8252.63	
0.000279277	8252.63	
0.000273817	8252.63	
0.000273151	8252.63	
0.000272522	8252.63	
0.000272698	8252.63	
0.00027322	8252.63	
0.000273618	8252.63	
0.000272917	8252.63	
0.000273185	8252.63	
0.000272676	8252.63	
0.000273249	8252.63	
0.000273664	8209.65	
0.000272832	8209.65	
0.000280652	8252.63	
0.000282273	8252.63	
0.000274862	8252.63	
0.000282333	8252.63	
0.000285449	8252.63	
0.000280686	8252.63	
0.000275393	8209.65	
0.000279443	8252.63	
0.000277983	8252.63	
0.00028119	8209.65	
0.000278244	8209.65	
0.000285837	8209.65	
0.000279979	8123.68	
0.000284318	8209.65	
0.000277915	8252.63	
0.000277849	8252.63	
0.000276841	8252.63	
0.000279866	8209.65	
0.000284945	8123.68	
0.000276903	8123.68	
0.000275471	8209.65	
0.000277477	8209.65	
0.000276427	8209.65	
0.000275864	8209.65	
0.000278031	8123.68	
0.000274999	8123.68	
0.000273926	8123.68	
0.000274888	8123.68	
0.000274598	8123.68	
0.000276167	8123.68	
0.000273794	8209.65	
0.000272238	8209.65	
0.000272645	8209.65	
0.000271867	8209.65	
0.000271883	8209.65	
0.000271836	8209.65	
0.000272028	8209.65	
0.000271883	8209.65	
0.000271839	8209.65	
0.000271948	8209.65	
0.000271947	8209.65	
0.00027186	8209.65	
0.000271569	8123.68	
0.000271401	8123.68	
0.000271408	8123.68	
0.000271356	8123.68	
0.00027131	8123.68	
0.000271326	8123.68	
0.000271352	8123.68	
0.000271335	8123.68	
0.000271366	8123.68	
0.000271335	8123.68	
0.000271343	8123.68	
0.000271301	8123.68	
0.000271282	8123.68	
0.00027128	8123.68	
0.000271283	8123.68	
0.000271281	8123.68	
0.000271283	8123.68	
